Id,y
30776,5
30777,5
30778,5
30779,5
30780,5
30781,5
30782,5
30783,5
30784,5
30785,5
30786,5
30787,5
30788,5
30789,5
30790,5
30791,5
30792,5
30793,5
30794,5
30795,5
30796,5
30797,5
30798,5
30799,5
30800,5
30801,5
30802,5
30803,5
30804,5
30805,5
30806,5
30807,5
30808,5
30809,5
30810,5
30811,5
30812,5
30813,5
30814,5
30815,5
30816,5
30817,5
30818,5
30819,5
30820,5
30821,5
30822,5
30823,5
30824,5
30825,5
30826,5
30827,5
30828,5
30829,5
30830,5
30831,5
30832,5
30833,5
30834,5
30835,5
30836,5
30837,5
30838,5
30839,5
30840,5
30841,5
30842,5
30843,5
30844,5
30845,5
30846,5
30847,5
30848,5
30849,5
30850,5
30851,5
30852,5
30853,5
30854,5
30855,5
30856,5
30857,5
30858,5
30859,5
30860,5
30861,5
30862,5
30863,5
30864,5
30865,5
30866,5
30867,5
30868,5
30869,5
30870,5
30871,5
30872,5
30873,5
30874,5
30875,5
30876,5
30877,5
30878,5
30879,5
30880,5
30881,5
30882,5
30883,5
30884,5
30885,5
30886,5
30887,5
30888,5
30889,5
30890,5
30891,5
30892,5
30893,5
30894,5
30895,5
30896,5
30897,5
30898,5
30899,5
30900,5
30901,5
30902,5
30903,5
30904,5
30905,5
30906,5
30907,5
30908,5
30909,5
30910,5
30911,5
30912,5
30913,5
30914,5
30915,5
30916,5
30917,5
30918,5
30919,5
30920,5
30921,5
30922,5
30923,5
30924,5
30925,5
30926,5
30927,5
30928,5
30929,5
30930,5
30931,5
30932,5
30933,5
30934,5
30935,5
30936,5
30937,5
30938,5
30939,5
30940,5
30941,5
30942,5
30943,5
30944,5
30945,5
30946,5
30947,5
30948,5
30949,5
30950,5
30951,5
30952,5
30953,5
30954,5
30955,5
30956,5
30957,5
30958,5
30959,5
30960,5
30961,5
30962,5
30963,5
30964,5
30965,5
30966,5
30967,5
30968,5
30969,5
30970,5
30971,5
30972,5
30973,5
30974,5
30975,5
30976,5
30977,5
30978,5
30979,5
30980,5
30981,5
30982,5
30983,5
30984,5
30985,5
30986,5
30987,5
30988,5
30989,5
30990,5
30991,5
30992,5
30993,5
30994,5
30995,5
30996,5
30997,5
30998,5
30999,5
31000,5
31001,5
31002,5
31003,5
31004,5
31005,5
31006,5
31007,5
31008,5
31009,5
31010,5
31011,5
31012,5
31013,5
31014,5
31015,5
31016,5
31017,5
31018,5
31019,5
31020,5
31021,5
31022,5
31023,5
31024,5
31025,5
31026,5
31027,5
31028,5
31029,5
31030,5
31031,5
31032,5
31033,5
31034,5
31035,5
31036,5
31037,5
31038,5
31039,5
31040,5
31041,5
31042,5
31043,5
31044,5
31045,5
31046,5
31047,5
31048,5
31049,5
31050,5
31051,5
31052,5
31053,5
31054,5
31055,5
31056,5
31057,5
31058,5
31059,5
31060,5
31061,5
31062,5
31063,5
31064,5
31065,5
31066,5
31067,5
31068,5
31069,5
31070,5
31071,5
31072,5
31073,5
31074,5
31075,5
31076,5
31077,5
31078,5
31079,5
31080,5
31081,5
31082,5
31083,5
31084,5
31085,5
31086,5
31087,5
31088,5
31089,5
31090,5
31091,5
31092,5
31093,5
31094,5
31095,5
31096,5
31097,5
31098,5
31099,5
31100,5
31101,5
31102,5
31103,5
31104,5
31105,5
31106,5
31107,5
31108,5
31109,5
31110,5
31111,5
31112,5
31113,5
31114,5
31115,5
31116,5
31117,5
31118,5
31119,5
31120,5
31121,5
31122,5
31123,5
31124,5
31125,5
31126,5
31127,5
31128,5
31129,5
31130,5
31131,5
31132,5
31133,5
31134,5
31135,5
31136,5
31137,5
31138,5
31139,5
31140,5
31141,5
31142,5
31143,5
31144,5
31145,5
31146,5
31147,5
31148,5
31149,5
31150,5
31151,5
31152,5
31153,5
31154,5
31155,5
31156,5
31157,5
31158,5
31159,5
31160,5
31161,5
31162,5
31163,5
31164,5
31165,5
31166,5
31167,5
31168,5
31169,5
31170,5
31171,5
31172,5
31173,5
31174,5
31175,5
31176,5
31177,5
31178,5
31179,5
31180,5
31181,5
31182,5
31183,5
31184,5
31185,5
31186,5
31187,5
31188,5
31189,5
31190,5
31191,5
31192,5
31193,5
31194,5
31195,5
31196,5
31197,5
31198,5
31199,5
31200,5
31201,5
31202,5
31203,5
31204,5
31205,5
31206,5
31207,5
31208,5
31209,5
31210,5
31211,5
31212,5
31213,5
31214,5
31215,5
31216,5
31217,5
31218,5
31219,5
31220,5
31221,5
31222,5
31223,5
31224,5
31225,5
31226,5
31227,5
31228,5
31229,5
31230,5
31231,5
31232,5
31233,5
31234,5
31235,5
31236,5
31237,5
31238,5
31239,5
31240,5
31241,5
31242,5
31243,5
31244,5
31245,5
31246,5
31247,5
31248,5
31249,5
31250,5
31251,5
31252,5
31253,5
31254,5
31255,5
31256,5
31257,5
31258,5
31259,5
31260,5
31261,5
31262,5
31263,5
31264,5
31265,5
31266,5
31267,5
31268,5
31269,5
31270,5
31271,5
31272,5
31273,5
31274,5
31275,5
31276,5
31277,5
31278,5
31279,5
31280,5
31281,5
31282,5
31283,5
31284,5
31285,5
31286,5
31287,5
31288,5
31289,5
31290,5
31291,5
31292,5
31293,5
31294,5
31295,5
31296,5
31297,5
31298,5
31299,5
31300,5
31301,5
31302,5
31303,5
31304,5
31305,5
31306,5
31307,5
31308,5
31309,5
31310,5
31311,5
31312,5
31313,5
31314,5
31315,5
31316,5
31317,5
31318,5
31319,5
31320,5
31321,5
31322,5
31323,5
31324,5
31325,5
31326,5
31327,5
31328,5
31329,5
31330,5
31331,5
31332,5
31333,5
31334,5
31335,5
31336,5
31337,5
31338,5
31339,5
31340,5
31341,5
31342,5
31343,5
31344,5
31345,5
31346,5
31347,5
31348,5
31349,5
31350,5
31351,5
31352,5
31353,5
31354,5
31355,5
31356,5
31357,5
31358,5
31359,5
31360,5
31361,5
31362,5
31363,5
31364,5
31365,5
31366,5
31367,5
31368,5
31369,5
31370,5
31371,5
31372,5
31373,5
31374,5
31375,5
31376,5
31377,5
31378,5
31379,5
31380,5
31381,5
31382,5
31383,5
31384,5
31385,5
31386,5
31387,5
31388,5
31389,5
31390,5
31391,5
31392,5
31393,5
31394,5
31395,5
31396,5
31397,5
31398,5
31399,5
31400,5
31401,5
31402,5
31403,5
31404,5
31405,5
31406,5
31407,5
31408,5
31409,5
31410,5
31411,5
31412,5
31413,5
31414,5
31415,5
31416,5
31417,5
31418,5
31419,5
31420,5
31421,5
31422,5
31423,5
31424,5
31425,5
31426,5
31427,5
31428,5
31429,5
31430,5
31431,5
31432,5
31433,5
31434,5
31435,5
31436,5
31437,5
31438,5
31439,5
31440,5
31441,5
31442,5
31443,5
31444,5
31445,5
31446,5
31447,5
31448,5
31449,5
31450,5
31451,5
31452,5
31453,5
31454,5
31455,5
31456,5
31457,5
31458,5
31459,5
31460,5
31461,5
31462,5
31463,5
31464,5
31465,5
31466,5
31467,5
31468,5
31469,5
31470,5
31471,5
31472,5
31473,5
31474,5
31475,5
31476,5
31477,5
31478,5
31479,5
31480,5
31481,5
31482,5
31483,5
31484,5
31485,5
31486,5
31487,5
31488,5
31489,5
31490,5
31491,5
31492,5
31493,5
31494,5
31495,5
31496,5
31497,5
31498,5
31499,5
31500,5
31501,5
31502,5
31503,5
31504,5
31505,5
31506,5
31507,5
31508,5
31509,5
31510,5
31511,5
31512,5
31513,5
31514,5
31515,5
31516,5
31517,5
31518,5
31519,5
31520,5
31521,5
31522,5
31523,5
31524,5
31525,5
31526,5
31527,5
31528,5
31529,5
31530,5
31531,5
31532,5
31533,5
31534,5
31535,5
31536,5
31537,5
31538,5
31539,5
31540,5
31541,5
31542,5
31543,5
31544,5
31545,5
31546,5
31547,5
31548,5
31549,5
31550,5
31551,5
31552,5
31553,5
31554,5
31555,5
31556,5
31557,5
31558,5
31559,5
31560,5
31561,5
31562,5
31563,5
31564,5
31565,5
31566,5
31567,5
31568,5
31569,5
31570,5
31571,5
31572,5
31573,5
31574,5
31575,5
31576,5
31577,5
31578,5
31579,5
31580,5
31581,5
31582,5
31583,5
31584,5
31585,5
31586,5
31587,5
31588,5
31589,5
31590,5
31591,5
31592,5
31593,5
31594,5
31595,5
31596,5
31597,5
31598,5
31599,5
31600,5
31601,5
31602,5
31603,5
31604,5
31605,5
31606,5
31607,5
31608,5
31609,5
31610,5
31611,5
31612,5
31613,5
31614,5
31615,5
31616,5
31617,5
31618,5
31619,5
31620,5
31621,5
31622,5
31623,5
31624,5
31625,5
31626,5
31627,5
31628,5
31629,5
31630,5
31631,5
31632,5
31633,5
31634,5
31635,5
31636,5
31637,5
31638,5
31639,5
31640,5
31641,5
31642,5
31643,5
31644,5
31645,5
31646,5
31647,5
31648,5
31649,5
31650,5
31651,5
31652,5
31653,5
31654,5
31655,5
31656,5
31657,5
31658,5
31659,5
31660,5
31661,5
31662,5
31663,5
31664,5
31665,5
31666,5
31667,5
31668,5
31669,5
31670,5
31671,5
31672,5
31673,5
31674,5
31675,5
31676,5
31677,5
31678,5
31679,5
31680,5
31681,5
31682,5
31683,5
31684,5
31685,5
31686,5
31687,5
31688,5
31689,5
31690,5
31691,5
31692,5
31693,5
31694,5
31695,5
31696,5
31697,5
31698,5
31699,5
31700,5
31701,5
31702,5
31703,5
31704,5
31705,5
31706,5
31707,5
31708,5
31709,5
31710,5
31711,5
31712,5
31713,5
31714,5
31715,5
31716,5
31717,5
31718,5
31719,5
31720,5
31721,5
31722,5
31723,5
31724,5
31725,5
31726,5
31727,5
31728,5
31729,5
31730,5
31731,5
31732,5
31733,5
31734,5
31735,5
31736,5
31737,5
31738,5
31739,5
31740,5
31741,5
31742,5
31743,5
31744,5
31745,5
31746,5
31747,5
31748,5
31749,5
31750,5
31751,5
31752,5
31753,5
31754,5
31755,5
31756,5
31757,5
31758,5
31759,5
31760,5
31761,5
31762,5
31763,5
31764,5
31765,5
31766,5
31767,5
31768,5
31769,5
31770,5
31771,5
31772,5
31773,5
31774,5
31775,5
31776,5
31777,5
31778,5
31779,5
31780,5
31781,5
31782,5
31783,5
31784,5
31785,5
31786,5
31787,5
31788,5
31789,5
31790,5
31791,5
31792,5
31793,5
31794,5
31795,5
31796,5
31797,5
31798,5
31799,5
31800,5
31801,5
31802,5
31803,5
31804,5
31805,5
31806,5
31807,5
31808,5
31809,5
31810,5
31811,5
31812,5
31813,5
31814,5
31815,5
31816,5
31817,5
31818,5
31819,5
31820,5
31821,5
31822,5
31823,5
31824,5
31825,5
31826,5
31827,5
31828,5
31829,5
31830,5
31831,5
31832,5
31833,5
31834,5
31835,5
31836,5
31837,5
31838,5
31839,5
31840,5
31841,5
31842,5
31843,5
31844,5
31845,5
31846,5
31847,5
31848,5
31849,5
31850,5
31851,5
31852,5
31853,5
31854,5
31855,5
31856,5
31857,5
31858,5
31859,5
31860,5
31861,5
31862,5
31863,5
31864,5
31865,5
31866,5
31867,5
31868,5
31869,5
31870,5
31871,5
31872,5
31873,5
31874,5
31875,5
31876,5
31877,5
31878,5
31879,5
31880,5
31881,5
31882,5
31883,5
31884,5
31885,5
31886,5
31887,5
31888,5
31889,5
31890,5
31891,5
31892,5
31893,5
31894,5
31895,5
31896,5
31897,5
31898,5
31899,5
31900,5
31901,5
31902,5
31903,5
31904,5
31905,5
31906,5
31907,5
31908,5
31909,5
31910,5
31911,5
31912,5
31913,5
31914,5
31915,5
31916,5
31917,5
31918,5
31919,5
31920,5
31921,5
31922,5
31923,5
31924,5
31925,5
31926,5
31927,5
31928,5
31929,5
31930,5
31931,5
31932,5
31933,5
31934,5
31935,5
31936,5
31937,5
31938,5
31939,5
31940,5
31941,5
31942,5
31943,5
31944,5
31945,5
31946,5
31947,5
31948,5
31949,5
31950,5
31951,5
31952,5
31953,5
31954,5
31955,5
31956,5
31957,5
31958,5
31959,5
31960,5
31961,5
31962,5
31963,5
31964,5
31965,5
31966,5
31967,5
31968,5
31969,5
31970,5
31971,5
31972,5
31973,5
31974,5
31975,5
31976,5
31977,5
31978,5
31979,5
31980,5
31981,5
31982,5
31983,5
31984,5
31985,5
31986,5
31987,5
31988,5
31989,5
31990,5
31991,5
31992,5
31993,5
31994,5
31995,5
31996,5
31997,5
31998,5
31999,5
32000,5
32001,5
32002,5
32003,5
32004,5
32005,5
32006,5
32007,5
32008,5
32009,5
32010,5
32011,5
32012,5
32013,5
32014,5
32015,5
32016,5
32017,5
32018,5
32019,5
32020,5
32021,5
32022,5
32023,5
32024,5
32025,5
32026,5
32027,5
32028,5
32029,5
32030,5
32031,5
32032,5
32033,5
32034,5
32035,5
32036,5
32037,5
32038,5
32039,5
32040,5
32041,5
32042,5
32043,5
32044,5
32045,5
32046,5
32047,5
32048,5
32049,5
32050,5
32051,5
32052,5
32053,5
32054,5
32055,5
32056,5
32057,5
32058,5
32059,5
32060,5
32061,5
32062,5
32063,5
32064,5
32065,5
32066,5
32067,5
32068,5
32069,5
32070,5
32071,5
32072,5
32073,5
32074,5
32075,5
32076,5
32077,5
32078,5
32079,5
32080,5
32081,5
32082,5
32083,5
32084,5
32085,5
32086,5
32087,5
32088,5
32089,5
32090,5
32091,5
32092,5
32093,5
32094,5
32095,5
32096,5
32097,5
32098,5
32099,5
32100,5
32101,5
32102,5
32103,5
32104,5
32105,5
32106,5
32107,5
32108,5
32109,5
32110,5
32111,5
32112,5
32113,5
32114,5
32115,5
32116,5
32117,5
32118,5
32119,5
32120,5
32121,5
32122,5
32123,5
32124,5
32125,5
32126,5
32127,5
32128,5
32129,5
32130,5
32131,5
32132,5
32133,5
32134,5
32135,5
32136,5
32137,5
32138,5
32139,5
32140,5
32141,5
32142,5
32143,5
32144,5
32145,5
32146,5
32147,5
32148,5
32149,5
32150,5
32151,5
32152,5
32153,5
32154,5
32155,5
32156,5
32157,5
32158,5
32159,5
32160,5
32161,5
32162,5
32163,5
32164,5
32165,5
32166,5
32167,5
32168,5
32169,5
32170,5
32171,5
32172,5
32173,5
32174,5
32175,5
32176,5
32177,5
32178,5
32179,5
32180,5
32181,5
32182,5
32183,5
32184,5
32185,5
32186,5
32187,5
32188,5
32189,5
32190,5
32191,5
32192,5
32193,5
32194,5
32195,5
32196,5
32197,5
32198,5
32199,5
32200,5
32201,5
32202,5
32203,5
32204,5
32205,5
32206,5
32207,5
32208,5
32209,5
32210,5
32211,5
32212,5
32213,5
32214,5
32215,5
32216,5
32217,5
32218,5
32219,5
32220,5
32221,5
32222,5
32223,5
32224,5
32225,5
32226,5
32227,5
32228,5
32229,5
32230,5
32231,5
32232,5
32233,5
32234,5
32235,5
32236,5
32237,5
32238,5
32239,5
32240,5
32241,5
32242,5
32243,5
32244,5
32245,5
32246,5
32247,5
32248,5
32249,5
32250,5
32251,5
32252,5
32253,5
32254,5
32255,5
32256,5
32257,5
32258,5
32259,5
32260,5
32261,5
32262,5
32263,5
32264,5
32265,5
32266,5
32267,5
32268,5
32269,5
32270,5
32271,5
32272,5
32273,5
32274,5
32275,5
32276,5
32277,5
32278,5
32279,5
32280,5
32281,5
32282,5
32283,5
32284,5
32285,5
32286,5
32287,5
32288,5
32289,5
32290,5
32291,5
32292,5
32293,5
32294,5
32295,5
32296,5
32297,5
32298,5
32299,5
32300,5
32301,5
32302,5
32303,5
32304,5
32305,5
32306,5
32307,5
32308,5
32309,5
32310,5
32311,5
32312,5
32313,5
32314,5
32315,5
32316,5
32317,5
32318,5
32319,5
32320,5
32321,5
32322,5
32323,5
32324,5
32325,5
32326,5
32327,5
32328,5
32329,5
32330,5
32331,5
32332,5
32333,5
32334,5
32335,5
32336,5
32337,5
32338,5
32339,5
32340,5
32341,5
32342,5
32343,5
32344,5
32345,5
32346,5
32347,5
32348,5
32349,5
32350,5
32351,5
32352,5
32353,5
32354,5
32355,5
32356,5
32357,5
32358,5
32359,5
32360,5
32361,5
32362,5
32363,5
32364,5
32365,5
32366,5
32367,5
32368,5
32369,5
32370,5
32371,5
32372,5
32373,5
32374,5
32375,5
32376,5
32377,5
32378,5
32379,5
32380,5
32381,5
32382,5
32383,5
32384,5
32385,5
32386,5
32387,5
32388,5
32389,5
32390,5
32391,5
32392,5
32393,5
32394,5
32395,5
32396,5
32397,5
32398,5
32399,5
32400,5
32401,5
32402,5
32403,5
32404,5
32405,5
32406,5
32407,5
32408,5
32409,5
32410,5
32411,5
32412,5
32413,5
32414,5
32415,5
32416,5
32417,5
32418,5
32419,5
32420,5
32421,5
32422,5
32423,5
32424,5
32425,5
32426,5
32427,5
32428,5
32429,5
32430,5
32431,5
32432,5
32433,5
32434,5
32435,5
32436,5
32437,5
32438,5
32439,5
32440,5
32441,5
32442,5
32443,5
32444,5
32445,5
32446,5
32447,5
32448,5
32449,5
32450,5
32451,5
32452,5
32453,5
32454,5
32455,5
32456,5
32457,5
32458,5
32459,5
32460,5
32461,5
32462,5
32463,5
32464,5
32465,5
32466,5
32467,5
32468,5
32469,5
32470,5
32471,5
32472,5
32473,5
32474,5
32475,5
32476,5
32477,5
32478,5
32479,5
32480,5
32481,5
32482,5
32483,5
32484,5
32485,5
32486,5
32487,5
32488,5
32489,5
32490,5
32491,5
32492,5
32493,5
32494,5
32495,5
32496,5
32497,5
32498,5
32499,5
32500,5
32501,5
32502,5
32503,5
32504,5
32505,5
32506,5
32507,5
32508,5
32509,5
32510,5
32511,5
32512,5
32513,5
32514,5
32515,5
32516,5
32517,5
32518,5
32519,5
32520,5
32521,5
32522,5
32523,5
32524,5
32525,5
32526,5
32527,5
32528,5
32529,5
32530,5
32531,5
32532,5
32533,5
32534,5
32535,5
32536,5
32537,5
32538,5
32539,5
32540,5
32541,5
32542,5
32543,5
32544,5
32545,5
32546,5
32547,5
32548,5
32549,5
32550,5
32551,5
32552,5
32553,5
32554,5
32555,5
32556,5
32557,5
32558,5
32559,5
32560,5
32561,5
32562,5
32563,5
32564,5
32565,5
32566,5
32567,5
32568,5
32569,5
32570,5
32571,5
32572,5
32573,5
32574,5
32575,5
32576,5
32577,5
32578,5
32579,5
32580,5
32581,5
32582,5
32583,5
32584,5
32585,5
32586,5
32587,5
32588,5
32589,5
32590,5
32591,5
32592,5
32593,5
32594,5
32595,5
32596,5
32597,5
32598,5
32599,5
32600,5
32601,5
32602,5
32603,5
32604,5
32605,5
32606,5
32607,5
32608,5
32609,5
32610,5
32611,5
32612,5
32613,5
32614,5
32615,5
32616,5
32617,5
32618,5
32619,5
32620,5
32621,5
32622,5
32623,5
32624,5
32625,5
32626,5
32627,5
32628,5
32629,5
32630,5
32631,5
32632,5
32633,5
32634,5
32635,5
32636,5
32637,5
32638,5
32639,5
32640,5
32641,5
32642,5
32643,5
32644,5
32645,5
32646,5
32647,5
32648,5
32649,5
32650,5
32651,5
32652,5
32653,5
32654,5
32655,5
32656,5
32657,5
32658,5
32659,5
32660,5
32661,5
32662,5
32663,5
32664,5
32665,5
32666,5
32667,5
32668,5
32669,5
32670,5
32671,5
32672,5
32673,5
32674,5
32675,5
32676,5
32677,5
32678,5
32679,5
32680,5
32681,5
32682,5
32683,5
32684,5
32685,5
32686,5
32687,5
32688,5
32689,5
32690,5
32691,5
32692,5
32693,5
32694,5
32695,5
32696,5
32697,5
32698,5
32699,5
32700,5
32701,5
32702,5
32703,5
32704,5
32705,5
32706,5
32707,5
32708,5
32709,5
32710,5
32711,5
32712,5
32713,5
32714,5
32715,5
32716,5
32717,5
32718,5
32719,5
32720,5
32721,5
32722,5
32723,5
32724,5
32725,5
32726,5
32727,5
32728,5
32729,5
32730,5
32731,5
32732,5
32733,5
32734,5
32735,5
32736,5
32737,5
32738,5
32739,5
32740,5
32741,5
32742,5
32743,5
32744,5
32745,5
32746,5
32747,5
32748,5
32749,5
32750,5
32751,5
32752,5
32753,5
32754,5
32755,5
32756,5
32757,5
32758,5
32759,5
32760,5
32761,5
32762,5
32763,5
32764,5
32765,5
32766,5
32767,5
32768,5
32769,5
32770,5
32771,5
32772,5
32773,5
32774,5
32775,5
32776,5
32777,5
32778,5
32779,5
32780,5
32781,5
32782,5
32783,5
32784,5
32785,5
32786,5
32787,5
32788,5
32789,5
32790,5
32791,5
32792,5
32793,5
32794,5
32795,5
32796,5
32797,5
