Id,y
31919,7
31920,0
31921,0
31922,9
31923,0
31924,0
31925,0
31926,0
31927,0
31928,0
31929,0
31930,0
31931,0
31932,4
31933,0
31934,3
31935,0
31936,7
31937,7
31938,0
31939,0
31940,3
31941,0
31942,1
31943,7
31944,0
31945,7
31946,0
31947,3
31948,0
31949,1
31950,0
31951,8
31952,1
31953,0
31954,5
31955,9
31956,8
31957,0
31958,0
31959,0
31960,4
31961,7
31962,7
31963,7
31964,5
31965,0
31966,0
31967,0
31968,0
31969,0
31970,0
31971,0
31972,0
31973,0
31974,0
31975,0
31976,1
31977,0
31978,1
31979,0
31980,0
31981,0
31982,0
31983,7
31984,0
31985,0
31986,0
31987,1
31988,0
31989,2
31990,0
31991,0
31992,0
31993,0
31994,1
31995,0
31996,1
31997,4
31998,9
31999,0
32000,5
32001,1
32002,3
32003,3
32004,0
32005,3
32006,8
32007,4
32008,8
32009,3
32010,0
32011,0
32012,0
32013,0
32014,1
32015,0
32016,1
32017,0
32018,1
32019,0
32020,0
32021,0
32022,1
32023,5
32024,0
32025,4
32026,1
32027,7
32028,0
32029,0
32030,0
32031,9
32032,0
32033,0
32034,0
32035,0
32036,5
32037,1
32038,0
32039,9
32040,0
32041,4
32042,1
32043,0
32044,6
32045,4
32046,1
32047,0
32048,4
32049,1
32050,0
32051,0
32052,0
32053,0
32054,7
32055,8
32056,2
32057,0
32058,0
32059,0
32060,2
32061,0
32062,0
32063,0
32064,0
32065,0
32066,0
32067,3
32068,2
32069,8
32070,0
32071,1
32072,0
32073,0
32074,0
32075,0
32076,2
32077,1
32078,0
32079,0
32080,5
32081,6
32082,6
32083,0
32084,0
32085,0
32086,0
32087,0
32088,0
32089,0
32090,0
32091,0
32092,1
32093,0
32094,6
32095,5
32096,0
32097,0
32098,0
32099,0
32100,9
32101,0
32102,0
32103,0
32104,0
32105,0
32106,0
32107,0
32108,5
32109,0
32110,0
32111,1
32112,8
32113,0
32114,0
32115,0
32116,6
32117,7
32118,0
32119,1
32120,3
32121,1
32122,0
32123,2
32124,0
32125,0
32126,0
32127,0
32128,0
32129,3
32130,0
32131,0
32132,0
32133,1
32134,7
32135,0
32136,0
32137,0
32138,0
32139,7
32140,0
32141,9
32142,2
32143,5
32144,0
32145,3
32146,5
32147,0
32148,4
32149,0
32150,0
32151,8
32152,3
32153,1
32154,3
32155,4
32156,0
32157,1
32158,3
32159,6
32160,0
32161,0
32162,0
32163,0
32164,9
32165,0
32166,5
32167,7
32168,9
32169,7
32170,0
32171,0
32172,0
32173,3
32174,0
32175,7
32176,3
32177,0
32178,0
32179,0
32180,0
32181,1
32182,0
32183,0
32184,0
32185,0
32186,0
32187,0
32188,0
32189,0
32190,3
32191,5
32192,0
32193,7
32194,0
32195,0
32196,9
32197,0
32198,0
32199,0
32200,0
32201,5
32202,5
32203,5
32204,0
32205,5
32206,5
32207,5
32208,9
32209,1
32210,0
32211,0
32212,0
32213,0
32214,0
32215,0
32216,0
32217,6
32218,5
32219,0
32220,0
32221,0
32222,7
32223,0
32224,6
32225,0
32226,8
32227,5
32228,4
32229,0
32230,0
32231,0
32232,9
32233,5
32234,0
32235,9
32236,0
32237,8
32238,3
32239,2
32240,4
32241,0
32242,0
32243,0
32244,0
32245,0
32246,9
32247,9
32248,5
32249,9
32250,0
32251,2
32252,7
32253,5
32254,0
32255,0
32256,5
32257,0
32258,4
32259,5
32260,9
32261,3
32262,4
32263,0
32264,0
32265,5
32266,9
32267,3
32268,7
32269,0
32270,4
32271,0
32272,0
32273,8
32274,7
32275,5
32276,0
32277,0
32278,0
32279,5
32280,0
32281,3
32282,0
32283,0
32284,0
32285,4
32286,0
32287,0
32288,9
32289,0
32290,0
32291,5
32292,0
32293,0
32294,0
32295,0
32296,7
32297,9
32298,0
32299,0
32300,8
32301,5
32302,0
32303,0
32304,0
32305,0
32306,0
32307,5
32308,1
32309,0
32310,6
32311,0
32312,0
32313,0
32314,3
32315,0
32316,7
32317,0
32318,0
32319,4
32320,1
32321,0
32322,0
32323,0
32324,9
32325,1
32326,0
32327,0
32328,0
32329,5
32330,7
32331,9
32332,0
32333,0
32334,0
32335,4
32336,0
32337,0
32338,4
32339,9
32340,3
32341,0
32342,1
32343,3
32344,6
32345,0
32346,0
32347,0
32348,0
32349,7
32350,0
32351,0
32352,8
32353,0
32354,0
32355,7
32356,2
32357,0
32358,0
32359,0
32360,0
32361,0
32362,0
32363,0
32364,0
32365,8
32366,8
32367,8
32368,0
32369,0
32370,9
32371,0
32372,0
32373,1
32374,9
32375,4
32376,5
32377,0
32378,0
32379,0
32380,0
32381,0
32382,0
32383,0
32384,9
32385,0
32386,0
32387,1
32388,0
32389,4
32390,7
32391,0
32392,0
32393,8
32394,0
32395,2
32396,0
32397,0
32398,7
32399,0
32400,3
32401,0
32402,0
32403,0
32404,0
32405,9
32406,0
32407,0
32408,7
32409,0
32410,0
32411,0
32412,0
32413,0
32414,7
32415,0
32416,9
32417,6
32418,0
32419,2
32420,0
32421,2
32422,0
32423,0
32424,0
32425,0
32426,0
32427,0
32428,0
32429,1
32430,1
32431,1
32432,0
32433,0
32434,4
32435,0
32436,0
32437,0
32438,0
32439,0
32440,8
32441,9
32442,0
32443,3
32444,5
32445,0
32446,0
32447,0
32448,4
32449,9
32450,5
32451,0
32452,0
32453,0
32454,0
32455,0
32456,1
32457,0
32458,0
32459,4
32460,0
32461,0
32462,0
32463,0
32464,7
32465,3
32466,0
32467,2
32468,8
32469,1
32470,1
32471,3
32472,0
32473,0
32474,0
32475,0
32476,0
32477,0
32478,8
32479,5
32480,0
32481,5
32482,0
32483,0
32484,0
32485,0
32486,0
32487,9
32488,0
32489,0
32490,0
32491,0
32492,1
32493,0
32494,3
32495,0
32496,3
32497,0
32498,0
32499,7
32500,5
32501,9
32502,0
32503,0
32504,5
32505,0
32506,0
32507,0
32508,0
32509,7
32510,0
32511,8
32512,0
32513,3
32514,3
32515,4
32516,0
32517,0
32518,0
32519,0
32520,0
32521,8
32522,0
32523,0
32524,5
32525,1
32526,0
32527,5
32528,3
32529,5
32530,0
32531,0
32532,0
32533,3
32534,6
32535,7
32536,0
32537,9
32538,7
32539,6
32540,4
32541,2
32542,0
32543,5
32544,0
32545,1
32546,2
32547,3
32548,4
32549,0
32550,0
32551,7
32552,6
32553,0
32554,3
32555,8
32556,8
32557,3
32558,0
32559,0
32560,0
32561,0
32562,9
32563,0
32564,1
32565,7
32566,6
32567,0
32568,7
32569,4
32570,0
32571,0
32572,7
32573,0
32574,0
32575,0
32576,4
32577,0
32578,0
32579,0
32580,0
32581,9
32582,0
32583,0
32584,8
32585,4
32586,0
32587,0
32588,0
32589,0
32590,1
32591,0
32592,9
32593,0
32594,0
32595,0
32596,6
32597,8
32598,0
32599,0
32600,7
32601,0
32602,0
32603,0
32604,4
32605,1
32606,6
32607,0
32608,0
32609,0
32610,8
32611,7
32612,0
32613,6
32614,6
32615,0
32616,0
32617,0
32618,0
32619,8
32620,9
32621,0
32622,2
32623,8
32624,0
32625,7
32626,2
32627,7
32628,0
32629,8
32630,0
32631,0
32632,0
32633,5
32634,8
32635,0
32636,0
32637,7
32638,8
32639,0
32640,0
32641,0
32642,6
32643,0
32644,9
32645,0
32646,0
32647,8
32648,0
32649,8
32650,0
32651,0
32652,7
32653,0
32654,8
32655,1
32656,0
32657,4
32658,0
32659,0
32660,9
32661,0
32662,0
32663,0
32664,0
32665,0
32666,8
32667,5
32668,2
32669,0
32670,5
32671,0
32672,7
32673,2
32674,0
32675,0
32676,4
32677,0
32678,5
32679,0
32680,3
32681,0
32682,0
32683,0
32684,0
32685,0
32686,0
32687,0
32688,0
32689,0
32690,0
32691,0
32692,0
32693,0
32694,1
32695,0
32696,0
32697,0
32698,2
32699,9
32700,0
32701,0
32702,0
32703,0
32704,4
32705,0
32706,3
32707,0
32708,0
32709,0
32710,0
32711,0
32712,0
32713,2
32714,2
32715,5
32716,3
32717,0
32718,9
32719,7
32720,0
32721,0
32722,3
32723,7
32724,0
32725,0
32726,0
32727,9
32728,0
32729,3
32730,0
32731,0
32732,7
32733,0
32734,0
32735,1
32736,0
32737,0
32738,0
32739,0
32740,5
32741,0
32742,0
32743,0
32744,0
32745,4
32746,9
32747,0
32748,0
32749,1
32750,0
32751,0
32752,0
32753,0
32754,7
32755,5
32756,0
32757,0
32758,2
32759,0
32760,0
32761,0
32762,0
32763,0
32764,8
32765,3
32766,0
32767,1
32768,0
32769,5
32770,9
32771,0
32772,0
32773,0
32774,0
32775,0
32776,0
32777,0
32778,0
32779,0
32780,0
32781,0
32782,1
32783,3
32784,0
32785,9
32786,1
32787,5
32788,0
32789,8
32790,0
32791,7
32792,9
32793,5
32794,9
32795,0
32796,0
32797,1
